1,0,time
40.634476,-73.964321,Wed Apr 22 14:03:57 +0000 2015
40.922383,-73.79045,Wed Apr 22 14:03:58 +0000 2015
40.720756,-74.000761,Wed Apr 22 14:04:01 +0000 2015
40.781722,-73.954963,Wed Apr 22 14:04:03 +0000 2015
39.888665,-74.752135,Wed Apr 22 14:04:04 +0000 2015
40.729673,-73.996296,Wed Apr 22 14:04:06 +0000 2015
40.758827,-73.97891,Wed Apr 22 14:04:08 +0000 2015
40.725966,-74.003414,Wed Apr 22 14:04:08 +0000 2015
40.659793,-73.773213,Wed Apr 22 14:04:10 +0000 2015
39.278671,-76.583116,Wed Apr 22 14:04:12 +0000 2015
40.718266,-74.007819,Wed Apr 22 14:04:13 +0000 2015
40.844377,-73.863457,Wed Apr 22 14:04:14 +0000 2015
40.764196,-73.906895,Wed Apr 22 14:04:17 +0000 2015
40.710857,-74.004899,Wed Apr 22 14:04:17 +0000 2015
40.768924,-73.975307,Wed Apr 22 14:04:19 +0000 2015
42.652651,-73.767846,Wed Apr 22 14:04:23 +0000 2015
42.662811,-73.755655,Wed Apr 22 14:04:24 +0000 2015
42.662992,-73.786137,Wed Apr 22 14:04:24 +0000 2015
43.147344,-78.877104,Wed Apr 22 14:04:29 +0000 2015
